,hypothesis,premis,label,category
1759,The tax advisor went to hawaii more than a second ago, The tax advisor went to hawaii more than a millisecond ago.,True,htemporal
1760,The master mariner went to connecticut more than a year ago, The master mariner went to connecticut more than a microsecond ago.,True,htemporal
1761,The entertainer went to minnesota more than a week ago, The entertainer went to minnesota more than a microsecond ago.,True,htemporal
1762,The medical researcher went to purdue university more than a week ago, The medical researcher went to purdue university more than a microsecond ago.,True,htemporal
1763,The chiropodist went to missouri more than a millisecond ago, The chiropodist went to missouri more than a microsecond ago.,True,htemporal
1764,The investment manager went to hong kong more than a millisecond ago, The investment manager went to hong kong more than a microsecond ago.,True,htemporal
1765,The purchase clerk went to iowa more than a millisecond ago, The purchase clerk went to iowa more than a microsecond ago.,True,htemporal
1766,The industrial chemist went to kansas more than a year ago, The industrial chemist went to kansas more than a microsecond ago.,True,htemporal
1767,The foundry worker went to maryland more than a second ago, The foundry worker went to maryland more than a microsecond ago.,True,htemporal
1768,The publishing manager went to connecticut more than a year ago, The publishing manager went to connecticut more than a millisecond ago.,True,htemporal
1769,The tax analyst went to mississippi more than a year ago, The tax analyst went to mississippi more than a millisecond ago.,True,htemporal
1770,The transport consultant went to colorado more than a year ago, The transport consultant went to colorado more than a millisecond ago.,True,htemporal
1771,The print finisher went to maine more than a year ago, The print finisher went to maine more than a microsecond ago.,True,htemporal
1772,The horse breeder went to colorado more than a minute ago, The horse breeder went to colorado more than a microsecond ago.,True,htemporal
1773,The vicar went to missouri more than a minute ago, The vicar went to missouri more than a microsecond ago.,True,htemporal
1774,The refrigeration engineer went to georgia more than a year ago, The refrigeration engineer went to georgia more than a microsecond ago.,True,htemporal
1775,The sales director went to missouri more than a year ago, The sales director went to missouri more than a microsecond ago.,True,htemporal
1776,The applications engineer went to louisiana more than a week ago, The applications engineer went to louisiana more than a microsecond ago.,True,htemporal
1777,The security guard went to florida more than a week ago, The security guard went to florida more than a microsecond ago.,True,htemporal
1778,The church officer went to indiana more than a minute ago, The church officer went to indiana more than a microsecond ago.,True,htemporal
1779,The psychologist went to michigan more than a minute ago, The psychologist went to michigan more than a microsecond ago.,True,htemporal
1780,The marketing assistant went to missouri more than a year ago, The marketing assistant went to missouri more than a second ago.,True,htemporal
1781,The yard manager went to arizona more than a year ago, The yard manager went to arizona more than a second ago.,True,htemporal
1782,The local government went to connecticut more than a year ago, The local government went to connecticut more than a millisecond ago.,True,htemporal
1783,The catering staff went to california more than a week ago, The catering staff went to california more than a millisecond ago.,True,htemporal
1784,The foster parent went to paris more than a week ago, The foster parent went to paris more than a millisecond ago.,True,htemporal
1785,The television presenter went to missouri more than a year ago, The television presenter went to missouri more than a microsecond ago.,True,htemporal
1786,The temperature time went to chicago more than a year ago, The temperature time went to chicago more than a microsecond ago.,True,htemporal
1787,The progress clerk went to nevada more than a second ago, The progress clerk went to nevada more than a microsecond ago.,True,htemporal
1788,The lift engineer went to missouri more than a year ago, The lift engineer went to missouri more than a millisecond ago.,True,htemporal
1789,The insurance consultant went to indiana more than a week ago, The insurance consultant went to indiana more than a millisecond ago.,True,htemporal
1790,The training consultant went to iowa more than a week ago, The training consultant went to iowa more than a millisecond ago.,True,htemporal
1791,The archivist went to arkansas more than a week ago, The archivist went to arkansas more than a microsecond ago.,True,htemporal
1792,The school crossing went to nebraska more than a week ago, The school crossing went to nebraska more than a microsecond ago.,True,htemporal
1793,The building advisor went to london more than a millisecond ago, The building advisor went to london more than a microsecond ago.,True,htemporal
1794,The student nurse went to chicago more than a millisecond ago, The student nurse went to chicago more than a microsecond ago.,True,htemporal
1795,The footballer went to minnesota more than a week ago, The footballer went to minnesota more than a microsecond ago.,True,htemporal
1796,The tv editor went to arizona more than a year ago, The tv editor went to arizona more than a day ago.,True,htemporal
1797,The cafe worker went to colorado more than a day ago, The cafe worker went to colorado more than a hour ago.,True,htemporal
1798,The building estimator went to hawaii more than a year ago, The building estimator went to hawaii more than a minute ago.,True,htemporal
1799,The radio engineer went to iowa more than a day ago, The radio engineer went to iowa more than a minute ago.,True,htemporal
1800,The skipper went to louisiana more than a hour ago, The skipper went to louisiana more than a minute ago.,True,htemporal
1801,The voluntary worker went to new york more than a year ago, The voluntary worker went to new york more than a second ago.,True,htemporal
1802,The chimney sweep went to indiana more than a year ago, The chimney sweep went to indiana more than a millisecond ago.,True,htemporal
1803,The transport consultant went to iowa more than a year ago, The transport consultant went to iowa more than a millisecond ago.,True,htemporal
1804,The print finisher went to london more than a day ago, The print finisher went to london more than a millisecond ago.,True,htemporal
1805,The technical liaison went to iowa more than a day ago, The technical liaison went to iowa more than a millisecond ago.,True,htemporal
1806,The mathematician went to maryland more than a minute ago, The mathematician went to maryland more than a millisecond ago.,True,htemporal
1807,The english teacher went to nebraska more than a year ago, The english teacher went to nebraska more than a microsecond ago.,True,htemporal
1808,The gambler went to london more than a year ago, The gambler went to london more than a microsecond ago.,True,htemporal
1809,The lift attendant went to nevada more than a day ago, The lift attendant went to nevada more than a microsecond ago.,True,htemporal
1810,The horse dealer went to missouri more than a second ago, The horse dealer went to missouri more than a microsecond ago.,True,htemporal
1811,The materials controller went to new york more than a millisecond ago, The materials controller went to new york more than a microsecond ago.,True,htemporal
1812,The shooting instructor went to iowa more than a millisecond ago, The shooting instructor went to iowa more than a microsecond ago.,True,htemporal
1813,The booking agent went to georgia more than a year ago, The booking agent went to georgia more than a microsecond ago.,True,htemporal
1814,The pig man went to paris more than a year ago, The pig man went to paris more than a microsecond ago.,True,htemporal
1815,The store detective went to connecticut more than a day ago, The store detective went to connecticut more than a microsecond ago.,True,htemporal
1816,The cafe owner went to massachusetts more than a minute ago, The cafe owner went to massachusetts more than a microsecond ago.,True,htemporal
1817,The maths teacher went to idaho more than a year ago, The maths teacher went to idaho more than a millisecond ago.,True,htemporal
1818,The payroll assistant went to montana more than a year ago, The payroll assistant went to montana more than a millisecond ago.,True,htemporal
1819,The barmaid went to chicago more than a day ago, The barmaid went to chicago more than a millisecond ago.,True,htemporal
1820,The art critic went to montana more than a minute ago, The art critic went to montana more than a millisecond ago.,True,htemporal
1821,The legal secretary went to alabama more than a minute ago, The legal secretary went to alabama more than a millisecond ago.,True,htemporal
1822,The stenographer went to purdue university more than a minute ago, The stenographer went to purdue university more than a millisecond ago.,True,htemporal
1823,The site agent went to maryland more than a day ago, The site agent went to maryland more than a microsecond ago.,True,htemporal
1824,The line worker went to paris more than a hour ago, The line worker went to paris more than a microsecond ago.,True,htemporal
1825,The counsellor went to indiana more than a millisecond ago, The counsellor went to indiana more than a microsecond ago.,True,htemporal
1826,The loss assessor went to missouri more than a millisecond ago, The loss assessor went to missouri more than a microsecond ago.,True,htemporal
1827,The osteopath went to louisiana more than a millisecond ago, The osteopath went to louisiana more than a microsecond ago.,True,htemporal
1828,The tanker driver went to georgia more than a day ago, The tanker driver went to georgia more than a microsecond ago.,True,htemporal
1829,The tractor mechanic went to kentucky more than a day ago, The tractor mechanic went to kentucky more than a microsecond ago.,True,htemporal
1830,The planning engineer went to michigan more than a hour ago, The planning engineer went to michigan more than a microsecond ago.,True,htemporal
1831,The book-keeper went to nebraska more than a minute ago, The book-keeper went to nebraska more than a microsecond ago.,True,htemporal
1832,The night watchman went to arkansas more than a minute ago, The night watchman went to arkansas more than a microsecond ago.,True,htemporal
1833,The cable contractor went to indiana more than a hour ago, The cable contractor went to indiana more than a second ago.,True,htemporal
1834,The furniture restorer went to hawaii more than a hour ago, The furniture restorer went to hawaii more than a second ago.,True,htemporal
1835,The traffic warden went to georgia more than a year ago, The traffic warden went to georgia more than a millisecond ago.,True,htemporal
1836,The television director went to louisiana more than a day ago, The television director went to louisiana more than a millisecond ago.,True,htemporal
1837,The stone sawyer went to montana more than a year ago, The stone sawyer went to montana more than a microsecond ago.,True,htemporal
1838,The milkman went to indiana more than a hour ago, The milkman went to indiana more than a microsecond ago.,True,htemporal
1839,The booking agent went to california more than a year ago, The booking agent went to california more than a millisecond ago.,True,htemporal
1840,The mortgage broker went to nebraska more than a day ago, The mortgage broker went to nebraska more than a millisecond ago.,True,htemporal
1841,The tyre builder went to illinois more than a day ago, The tyre builder went to illinois more than a millisecond ago.,True,htemporal
1842,The lighterman went to alabama more than a year ago, The lighterman went to alabama more than a microsecond ago.,True,htemporal
1843,The outdoor pursuits went to alabama more than a year ago, The outdoor pursuits went to alabama more than a microsecond ago.,True,htemporal
1844,The health care assistant went to california more than a day ago, The health care assistant went to california more than a microsecond ago.,True,htemporal
1845,The furniture restorer went to chicago more than a millisecond ago, The furniture restorer went to chicago more than a microsecond ago.,True,htemporal
1846,The tax advisor went to minnesota more than a millisecond ago, The tax advisor went to minnesota more than a microsecond ago.,True,htemporal
1847,The baker went to chicago more than a year ago, The baker went to chicago more than a microsecond ago.,True,htemporal
1848,The safety officer went to san francisco more than a day ago, The safety officer went to san francisco more than a microsecond ago.,True,htemporal
1849,The spring maker went to alabama more than a day ago, The spring maker went to alabama more than a microsecond ago.,True,htemporal
1850,The antique dealer went to nevada more than a hour ago, The antique dealer went to nevada more than a microsecond ago.,True,htemporal
1851,The business consultant went to nevada more than a day ago, The business consultant went to nevada more than a minute ago.,True,htemporal
1852,The receptionist went to london more than a year ago, The receptionist went to london more than a second ago.,True,htemporal
1853,The trinity house pilot went to san francisco more than a year ago, The trinity house pilot went to san francisco more than a second ago.,True,htemporal
1854,The security guard went to illinois more than a day ago, The security guard went to illinois more than a second ago.,True,htemporal
1855,The assistant cook went to illinois more than a year ago, The assistant cook went to illinois more than a millisecond ago.,True,htemporal
1856,The wheel clamper went to colorado more than a minute ago, The wheel clamper went to colorado more than a millisecond ago.,True,htemporal
1857,The stockbroker went to kentucky more than a second ago, The stockbroker went to kentucky more than a millisecond ago.,True,htemporal
1858,The podiatrist went to minnesota more than a day ago, The podiatrist went to minnesota more than a microsecond ago.,True,htemporal
1859,The typist went to michigan more than a minute ago, The typist went to michigan more than a microsecond ago.,True,htemporal
1860,The horse trainer went to new york more than a second ago, The horse trainer went to new york more than a microsecond ago.,True,htemporal
1861,The printer went to new york more than a millisecond ago, The printer went to new york more than a microsecond ago.,True,htemporal
1862,The tax assistant went to florida more than a millisecond ago, The tax assistant went to florida more than a microsecond ago.,True,htemporal
1863,The blinds installer went to kansas more than a year ago, The blinds installer went to kansas more than a microsecond ago.,True,htemporal
1864,The postman went to mississippi more than a day ago, The postman went to mississippi more than a microsecond ago.,True,htemporal
1865,The racehorse groom went to georgia more than a day ago, The racehorse groom went to georgia more than a microsecond ago.,True,htemporal
1866,The town planner went to maryland more than a day ago, The town planner went to maryland more than a microsecond ago.,True,htemporal
1867,The metallurgist went to minnesota more than a minute ago, The metallurgist went to minnesota more than a microsecond ago.,True,htemporal
1868,The photographer went to paris more than a minute ago, The photographer went to paris more than a microsecond ago.,True,htemporal
1869,The toy maker went to maryland more than a minute ago, The toy maker went to maryland more than a microsecond ago.,True,htemporal
1870,The building foreman went to nevada more than a year ago, The building foreman went to nevada more than a millisecond ago.,True,htemporal
1871,The chimney sweep went to nebraska more than a day ago, The chimney sweep went to nebraska more than a millisecond ago.,True,htemporal
1872,The industrial consultant went to illinois more than a day ago, The industrial consultant went to illinois more than a millisecond ago.,True,htemporal
1873,The miller went to chicago more than a minute ago, The miller went to chicago more than a millisecond ago.,True,htemporal
1874,The chambermaid went to hong kong more than a year ago, The chambermaid went to hong kong more than a microsecond ago.,True,htemporal
1875,The local government went to california more than a year ago, The local government went to california more than a microsecond ago.,True,htemporal
1876,The artexer went to hawaii more than a day ago, The artexer went to hawaii more than a microsecond ago.,True,htemporal
1877,The fork lift truck driver went to chicago more than a millisecond ago, The fork lift truck driver went to chicago more than a microsecond ago.,True,htemporal
1878,The traffic warden went to arizona more than a millisecond ago, The traffic warden went to arizona more than a microsecond ago.,True,htemporal
1879,The legal advisor went to montana more than a day ago, The legal advisor went to montana more than a microsecond ago.,True,htemporal
1880,The playgroup assistant went to hong kong more than a year ago, The playgroup assistant went to hong kong more than a second ago.,True,htemporal
1881,The driver went to kansas more than a day ago, The driver went to kansas more than a second ago.,True,htemporal
1882,The watchmaker went to purdue university more than a day ago, The watchmaker went to purdue university more than a millisecond ago.,True,htemporal
1883,The professional racing went to montana more than a year ago, The professional racing went to montana more than a microsecond ago.,True,htemporal
1884,The marine electrician went to massachusetts more than a day ago, The marine electrician went to massachusetts more than a microsecond ago.,True,htemporal
1885,The accounts assistant went to chicago more than a millisecond ago, The accounts assistant went to chicago more than a microsecond ago.,True,htemporal
1886,The postman went to new york more than a millisecond ago, The postman went to new york more than a microsecond ago.,True,htemporal
1887,The lighterman went to colorado more than a year ago, The lighterman went to colorado more than a microsecond ago.,True,htemporal
1888,The masseuse went to michigan more than a year ago, The masseuse went to michigan more than a millisecond ago.,True,htemporal
1889,The midwife went to alaska more than a day ago, The midwife went to alaska more than a millisecond ago.,True,htemporal
1890,The partition erector went to alabama more than a year ago, The partition erector went to alabama more than a microsecond ago.,True,htemporal
1891,The transport clerk went to missouri more than a year ago, The transport clerk went to missouri more than a microsecond ago.,True,htemporal
1892,The property dealer went to idaho more than a day ago, The property dealer went to idaho more than a microsecond ago.,True,htemporal
1893,The town clerk went to nebraska more than a millisecond ago, The town clerk went to nebraska more than a microsecond ago.,True,htemporal
1894,The armourer went to purdue university more than a day ago, The armourer went to purdue university more than a microsecond ago.,True,htemporal
1895,The bodyguard went to london more than a year ago, The bodyguard went to london more than a minute ago.,True,htemporal
1896,The underwriter went to san francisco more than a year ago, The underwriter went to san francisco more than a minute ago.,True,htemporal
1897,The wine merchant went to massachusetts more than a year ago, The wine merchant went to massachusetts more than a minute ago.,True,htemporal
1898,The secretary went to massachusetts more than a hour ago, The secretary went to massachusetts more than a minute ago.,True,htemporal
1899,The tanner went to louisiana more than a hour ago, The tanner went to louisiana more than a second ago.,True,htemporal
1900,The health advisor went to georgia more than a year ago, The health advisor went to georgia more than a millisecond ago.,True,htemporal
1901,The auditor went to kansas more than a hour ago, The auditor went to kansas more than a millisecond ago.,True,htemporal
1902,The milliner went to georgia more than a minute ago, The milliner went to georgia more than a millisecond ago.,True,htemporal
1903,The zoologist went to massachusetts more than a minute ago, The zoologist went to massachusetts more than a millisecond ago.,True,htemporal
1904,The nursery assistant went to massachusetts more than a second ago, The nursery assistant went to massachusetts more than a millisecond ago.,True,htemporal
1905,The window dresser went to illinois more than a second ago, The window dresser went to illinois more than a millisecond ago.,True,htemporal
1906,The arts went to maryland more than a hour ago, The arts went to maryland more than a microsecond ago.,True,htemporal
1907,The sales support went to connecticut more than a millisecond ago, The sales support went to connecticut more than a microsecond ago.,True,htemporal
1908,The piano tuner went to maine more than a year ago, The piano tuner went to maine more than a microsecond ago.,True,htemporal
1909,The floor layer went to iowa more than a minute ago, The floor layer went to iowa more than a microsecond ago.,True,htemporal
1910,The foundry worker went to nevada more than a second ago, The foundry worker went to nevada more than a microsecond ago.,True,htemporal
1911,The weaver went to nebraska more than a second ago, The weaver went to nebraska more than a microsecond ago.,True,htemporal
1912,The map mounter went to massachusetts more than a year ago, The map mounter went to massachusetts more than a millisecond ago.,True,htemporal
1913,The wholesale newspaper went to louisiana more than a year ago, The wholesale newspaper went to louisiana more than a millisecond ago.,True,htemporal
1914,The health care assistant went to kentucky more than a hour ago, The health care assistant went to kentucky more than a millisecond ago.,True,htemporal
1915,The instrument engineer went to new york more than a hour ago, The instrument engineer went to new york more than a millisecond ago.,True,htemporal
1916,The production engineer went to hawaii more than a hour ago, The production engineer went to hawaii more than a microsecond ago.,True,htemporal
1917,The legal executive went to kansas more than a minute ago, The legal executive went to kansas more than a microsecond ago.,True,htemporal
1918,The market trader went to chicago more than a millisecond ago, The market trader went to chicago more than a microsecond ago.,True,htemporal
1919,The miner went to purdue university more than a millisecond ago, The miner went to purdue university more than a microsecond ago.,True,htemporal
1920,The adjustor went to purdue university more than a year ago, The adjustor went to purdue university more than a microsecond ago.,True,htemporal
1921,The radio director went to nevada more than a year ago, The radio director went to nevada more than a microsecond ago.,True,htemporal
1922,The cargo operator went to colorado more than a hour ago, The cargo operator went to colorado more than a microsecond ago.,True,htemporal
1923,The machine fitters went to connecticut more than a hour ago, The machine fitters went to connecticut more than a microsecond ago.,True,htemporal
1924,The premises security went to illinois more than a year ago, The premises security went to illinois more than a second ago.,True,htemporal
1925,The auxiliary nurse went to purdue university more than a year ago, The auxiliary nurse went to purdue university more than a millisecond ago.,True,htemporal
1926,The chartered went to arizona more than a second ago, The chartered went to arizona more than a millisecond ago.,True,htemporal
1927,The hospital orderly went to arkansas more than a year ago, The hospital orderly went to arkansas more than a microsecond ago.,True,htemporal
1928,The cable jointer went to arkansas more than a hour ago, The cable jointer went to arkansas more than a microsecond ago.,True,htemporal
1929,The bus valeter went to delaware more than a year ago, The bus valeter went to delaware more than a microsecond ago.,True,htemporal
1930,The refractory engineer went to indiana more than a hour ago, The refractory engineer went to indiana more than a microsecond ago.,True,htemporal
1931,The butchery manager went to hong kong more than a second ago, The butchery manager went to hong kong more than a microsecond ago.,True,htemporal
1932,The teacher went to iowa more than a second ago, The teacher went to iowa more than a microsecond ago.,True,htemporal
1933,The windscreen fitter went to idaho more than a year ago, The windscreen fitter went to idaho more than a millisecond ago.,True,htemporal
1934,The piano teacher went to missouri more than a year ago, The piano teacher went to missouri more than a microsecond ago.,True,htemporal
1935,The thatcher went to maryland more than a hour ago, The thatcher went to maryland more than a microsecond ago.,True,htemporal
1936,The train driver went to london more than a year ago, The train driver went to london more than a microsecond ago.,True,htemporal
1937,The assessor went to georgia more than a hour ago, The assessor went to georgia more than a microsecond ago.,True,htemporal
1938,The housing supervisor went to connecticut more than a hour ago, The housing supervisor went to connecticut more than a microsecond ago.,True,htemporal
1939,The garden designer went to delaware more than a year ago, The garden designer went to delaware more than a second ago.,True,htemporal
1940,The merchant went to hawaii more than a year ago, The merchant went to hawaii more than a second ago.,True,htemporal
1941,The research analyst went to georgia more than a year ago, The research analyst went to georgia more than a second ago.,True,htemporal
1942,The travel clerk went to indiana more than a minute ago, The travel clerk went to indiana more than a second ago.,True,htemporal
1943,The housing assistant went to florida more than a year ago, The housing assistant went to florida more than a millisecond ago.,True,htemporal
1944,The recovery vehicle coordinator went to connecticut more than a minute ago, The recovery vehicle coordinator went to connecticut more than a millisecond ago.,True,htemporal
1945,The travel agent went to hong kong more than a second ago, The travel agent went to hong kong more than a millisecond ago.,True,htemporal
1946,The actor went to chicago more than a year ago, The actor went to chicago more than a microsecond ago.,True,htemporal
1947,The thermal insulator went to alabama more than a year ago, The thermal insulator went to alabama more than a microsecond ago.,True,htemporal
1948,The yacht master went to minnesota more than a year ago, The yacht master went to minnesota more than a microsecond ago.,True,htemporal
1949,The bus driver went to chicago more than a minute ago, The bus driver went to chicago more than a microsecond ago.,True,htemporal
1950,The messenger went to georgia more than a millisecond ago, The messenger went to georgia more than a microsecond ago.,True,htemporal
1951,The auditor went to mississippi more than a year ago, The auditor went to mississippi more than a microsecond ago.,True,htemporal
1952,The technical assistant went to georgia more than a year ago, The technical assistant went to georgia more than a microsecond ago.,True,htemporal
1953,The master mariner went to hong kong more than a second ago, The master mariner went to hong kong more than a microsecond ago.,True,htemporal
1954,The magistrate went to maryland more than a minute ago, The magistrate went to maryland more than a millisecond ago.,True,htemporal
1955,The print finisher went to alabama more than a minute ago, The print finisher went to alabama more than a millisecond ago.,True,htemporal
1956,The showman went to maryland more than a minute ago, The showman went to maryland more than a millisecond ago.,True,htemporal
1957,The track worker went to colorado more than a year ago, The track worker went to colorado more than a microsecond ago.,True,htemporal
1958,The pattern maker went to massachusetts more than a minute ago, The pattern maker went to massachusetts more than a microsecond ago.,True,htemporal
1959,The administration manager went to delaware more than a year ago, The administration manager went to delaware more than a microsecond ago.,True,htemporal
1960,The service manager went to iowa more than a year ago, The service manager went to iowa more than a second ago.,True,htemporal
1961,The guest house proprietor went to chicago more than a year ago, The guest house proprietor went to chicago more than a millisecond ago.,True,htemporal
1962,The midwife went to nevada more than a year ago, The midwife went to nevada more than a millisecond ago.,True,htemporal
1963,The progress clerk went to florida more than a year ago, The progress clerk went to florida more than a millisecond ago.,True,htemporal
1964,The toy trader went to nebraska more than a year ago, The toy trader went to nebraska more than a microsecond ago.,True,htemporal
1965,The transport controller went to kentucky more than a year ago, The transport controller went to kentucky more than a microsecond ago.,True,htemporal
1966,The tanker driver went to nevada more than a second ago, The tanker driver went to nevada more than a microsecond ago.,True,htemporal
1967,The book seller went to montana more than a year ago, The book seller went to montana more than a microsecond ago.,True,htemporal
1968,The timber inspector went to montana more than a second ago, The timber inspector went to montana more than a microsecond ago.,True,htemporal
1969,The car delivery driver went to nebraska more than a year ago, The car delivery driver went to nebraska more than a microsecond ago.,True,htemporal
1970,The hotelier went to kansas more than a year ago, The hotelier went to kansas more than a microsecond ago.,True,htemporal
1971,The landlord went to arizona more than a year ago, The landlord went to arizona more than a microsecond ago.,True,htemporal
1972,The procurator fiscal went to michigan more than a millisecond ago, The procurator fiscal went to michigan more than a microsecond ago.,True,htemporal
1973,There is not a rock & roll album in california., There is not a psychedelic rock album in california.,True,hypernym
1974,There is not a music album in arizona., There is not a funk album in arizona.,True,hypernym
1975,There is not a music album in alabama., There is not a heavy metal album in alabama.,True,hypernym
1976,There is not a music album in iowa., There is not a black metal album in iowa.,True,hypernym
1977,There is not a metal album in alaska., There is not a black metal album in alaska.,True,hypernym
1978,There is not a metal album in missouri., There is not a proto-metal album in missouri.,True,hypernym
1979,There is not a music album in san francisco., There is not a synthpop album in san francisco.,True,hypernym
1980,There is not a lifeform in kentucky., There is not a eukaryote in kentucky.,True,hypernym
1981,There is not a eukaryote in georgia., There is not a albatross in georgia.,True,hypernym
1982,There is not a eukaryote in georgia., There is not a ant in georgia.,True,hypernym
1983,There is not a animal in hawaii., There is not a bison in hawaii.,True,hypernym
1984,There is not a eukaryote in hong kong., There is not a buffalo in hong kong.,True,hypernym
1985,There is not a animal in maryland., There is not a camel in maryland.,True,hypernym
1986,There is not a animal in alaska., There is not a cat in alaska.,True,hypernym
1987,There is not a cat in kentucky., There is not a aegean cat in kentucky.,True,hypernym
1988,There is not a eukaryote in alabama., There is not a american curl in alabama.,True,hypernym
1989,There is not a animal in california., There is not a arabian mau in california.,True,hypernym
1990,There is not a lifeform in maine., There is not a asian semi-longhair in maine.,True,hypernym
1991,There is not a animal in purdue university., There is not a balinese cat in purdue university.,True,hypernym
1992,There is not a lifeform in chicago., There is not a bambino cat in chicago.,True,hypernym
1993,There is not a animal in nebraska., There is not a bambino cat in nebraska.,True,hypernym
1994,There is not a eukaryote in louisiana., There is not a birman in louisiana.,True,hypernym
1995,There is not a animal in purdue university., There is not a british longhair in purdue university.,True,hypernym
1996,There is not a cat in california., There is not a british shorthair in california.,True,hypernym
1997,There is not a eukaryote in indiana., There is not a chartreux in indiana.,True,hypernym
1998,There is not a animal in chicago., There is not a cyprus cat in chicago.,True,hypernym
1999,There is not a lifeform in nevada., There is not a devon rex in nevada.,True,hypernym
2000,There is not a eukaryote in nevada., There is not a devon rex in nevada.,True,hypernym
2001,There is not a cat in arizona., There is not a devon rex in arizona.,True,hypernym
2002,There is not a cat in alaska., There is not a dwarf cat in alaska.,True,hypernym
2003,There is not a lifeform in san francisco., There is not a european shorthair in san francisco.,True,hypernym
2004,There is not a eukaryote in mississippi., There is not a german rex in mississippi.,True,hypernym
2005,There is not a lifeform in colorado., There is not a highlander cat in colorado.,True,hypernym
2006,There is not a lifeform in london., There is not a khao manee in london.,True,hypernym
2007,There is not a lifeform in purdue university., There is not a korean bobtail in purdue university.,True,hypernym
2008,There is not a eukaryote in hawaii., There is not a korean bobtail in hawaii.,True,hypernym
2009,There is not a cat in florida., There is not a korean bobtail in florida.,True,hypernym
2010,There is not a eukaryote in idaho., There is not a korn ja in idaho.,True,hypernym
2011,There is not a animal in chicago., There is not a maine coon in chicago.,True,hypernym
2012,There is not a lifeform in nevada., There is not a mekong bobtail in nevada.,True,hypernym
2013,There is not a lifeform in delaware., There is not a napoleon cat in delaware.,True,hypernym
2014,There is not a animal in arizona., There is not a napoleon cat in arizona.,True,hypernym
2015,There is not a lifeform in arkansas., There is not a norwegian forest cat in arkansas.,True,hypernym
2016,There is not a cat in massachusetts., There is not a norwegian forest cat in massachusetts.,True,hypernym
2017,There is not a lifeform in new york., There is not a ojos azules in new york.,True,hypernym
2018,There is not a eukaryote in indiana., There is not a persian cat in indiana.,True,hypernym
2019,There is not a animal in idaho., There is not a peterbald in idaho.,True,hypernym
2020,There is not a animal in kentucky., There is not a ragdoll in kentucky.,True,hypernym
2021,There is not a cat in louisiana., There is not a sam sawet in louisiana.,True,hypernym
2022,There is not a animal in delaware., There is not a scottish fold in delaware.,True,hypernym
2023,There is not a cat in colorado., There is not a selkirk rex in colorado.,True,hypernym
2024,There is not a cat in california., There is not a siamese cat in california.,True,hypernym
2025,There is not a lifeform in mississippi., There is not a snowshoe cat in mississippi.,True,hypernym
2026,There is not a animal in florida., There is not a somali cat in florida.,True,hypernym
2027,There is not a cat in alabama., There is not a suphalak in alabama.,True,hypernym
2028,There is not a eukaryote in alabama., There is not a thai cat in alabama.,True,hypernym
2029,There is not a lifeform in nebraska., There is not a turkish van in nebraska.,True,hypernym
2030,There is not a eukaryote in mississippi., There is not a cobra in mississippi.,True,hypernym
2031,There is not a lifeform in arizona., There is not a cockroach in arizona.,True,hypernym
2032,There is not a eukaryote in hawaii., There is not a cockroach in hawaii.,True,hypernym
2033,There is not a lifeform in purdue university., There is not a cod in purdue university.,True,hypernym
2034,There is not a animal in paris., There is not a crane in paris.,True,hypernym
2035,There is not a eukaryote in hong kong., There is not a curlew in hong kong.,True,hypernym
2036,There is not a lifeform in chicago., There is not a deer in chicago.,True,hypernym
2037,There is not a eukaryote in louisiana., There is not a triceratops in louisiana.,True,hypernym
2038,There is not a dinosaur in colorado., There is not a velociraptor in colorado.,True,hypernym
2039,There is not a animal in montana., There is not a retriever in montana.,True,hypernym
2040,There is not a dog in hawaii., There is not a chinese sharpei in hawaii.,True,hypernym
2041,There is not a animal in kentucky., There is not a catahoula in kentucky.,True,hypernym
2042,There is not a eukaryote in delaware., There is not a alaskan malamute in delaware.,True,hypernym
2043,There is not a lifeform in hong kong., There is not a english bulldog in hong kong.,True,hypernym
2044,There is not a dog in london., There is not a english bulldog in london.,True,hypernym
2045,There is not a animal in mississippi., There is not a american bulldog in mississippi.,True,hypernym
2046,There is not a lifeform in minnesota., There is not a bichon fris_ in minnesota.,True,hypernym
2047,There is not a animal in maryland., There is not a border terrier in maryland.,True,hypernym
2048,There is not a animal in nevada., There is not a briard in nevada.,True,hypernym
2049,There is not a lifeform in missouri., There is not a brussels griffon in missouri.,True,hypernym
2050,There is not a lifeform in mississippi., There is not a bull terrier in mississippi.,True,hypernym
2051,There is not a animal in mississippi., There is not a bullmastiff in mississippi.,True,hypernym
2052,There is not a dog in hawaii., There is not a chihuahua in hawaii.,True,hypernym
2053,There is not a lifeform in new york., There is not a chinese shar pei in new york.,True,hypernym
2054,There is not a animal in mississippi., There is not a chinese shar pei in mississippi.,True,hypernym
2055,There is not a lifeform in paris., There is not a chinook in paris.,True,hypernym
2056,There is not a dog in kansas., There is not a coton de tulear in kansas.,True,hypernym
2057,There is not a lifeform in alabama., There is not a dachshund in alabama.,True,hypernym
2058,There is not a eukaryote in san francisco., There is not a english setter in san francisco.,True,hypernym
2059,There is not a animal in new york., There is not a english setter in new york.,True,hypernym
2060,There is not a animal in minnesota., There is not a golden retriever in minnesota.,True,hypernym
2061,There is not a dog in maryland., There is not a golden retriever in maryland.,True,hypernym
2062,There is not a lifeform in louisiana., There is not a great dane in louisiana.,True,hypernym
2063,There is not a animal in colorado., There is not a great dane in colorado.,True,hypernym
2064,There is not a lifeform in iowa., There is not a great pyrenees in iowa.,True,hypernym
